Type,Sender ID,Destination ID,Value,Comment
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it38_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it38_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it38_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it38_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it38_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it38_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
delivery_accepted,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it42_0'}",Message to agent:
delivery_notify,chain_agent2,broker,"{'package_id': 'p_it42_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
delivery_notify,chain_agent3,broker,"{'package_id': 'p_it44_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
delivery_accepted,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it44_0'}",Message to agent:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it46_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it46_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it46_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it46_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it46_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it46_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it46_0'}",Message to agent:
delivery_accepted,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it46_0'}",Message to agent:
delivery_notify,chain_agent4,broker,"{'package_id': 'p_it46_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it48_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it48_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it48_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it48_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it48_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it48_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it48_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it52_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it52_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it50_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it50_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
delivery_notify,chain_agent2,broker,"{'package_id': 'p_it54_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
delivery_accepted,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it54_0'}",Message to agent:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it56_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it56_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it56_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it56_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it56_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it56_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it56_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it56_0'}",Message to agent:
delivery_accepted,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it56_0'}",Message to agent:
delivery_notify,chain_agent3,broker,"{'package_id': 'p_it56_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it58_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it58_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it58_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it58_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it58_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it58_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it58_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it58_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it58_0'}",Message to agent:
